kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_3.ptx 322 : 650080 7372504 0 0 0 0 0 0 0 
_3.ptx 323 : 650080 7204000 0 0 0 0 0 0 0 
_3.ptx 324 : 650080 4659408 0 0 0 0 0 0 0 
_5.ptx 325 : 122464 1294912 489856 0 0 3827 3827 0 0 
_3.ptx 325 : 650080 6762584 0 0 0 0 0 0 0 
_3.ptx 326 : 650080 7197488 0 0 0 0 0 0 0 
_5.ptx 327 : 122464 1255456 489856 0 0 3827 3827 0 0 
_3.ptx 327 : 650080 297620648 2600832 0 0 96167 20444 0 0 
_5.ptx 328 : 122464 1408384 0 0 0 0 0 0 0 
_3.ptx 328 : 650080 26069704 0 0 0 0 0 0 0 
_5.ptx 329 : 122464 1428224 0 0 0 0 0 0 0 
_3.ptx 329 : 650080 4629992 0 0 0 0 0 0 0 
_5.ptx 330 : 122464 1434880 0 0 0 0 0 0 0 
_3.ptx 330 : 650080 6688320 0 0 0 0 0 0 0 
_5.ptx 331 : 122464 1071744 0 0 0 0 0 0 0 
_3.ptx 331 : 650080 7196560 0 0 0 0 0 0 0 
_5.ptx 332 : 122464 0 0 0 0 0 0 0 0 
_3.ptx 332 : 650080 44124136 5888 0 0 24179 20444 0 0 
_3.ptx 333 : 650080 7172296 0 0 0 0 0 0 0 
_3.ptx 334 : 650080 36738232 0 0 0 96167 20444 0 0 
_5.ptx 335 : 122880 884192 0 0 0 0 0 0 0 
_3.ptx 337 : 659712 3980128 0 0 0 0 0 0 0 
