kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_3.ptx 255 : 4896 54469 0 0 0 0 0 0 0 
_5.ptx 255 : 3680 30016 0 0 0 0 0 0 0 
_3.ptx 256 : 4896 26013 0 0 0 0 0 0 0 
_5.ptx 256 : 3680 41792 0 0 0 0 0 0 0 
_3.ptx 257 : 4896 91989 0 0 0 0 0 0 0 
_5.ptx 257 : 3680 40704 0 0 0 0 0 0 0 
_3.ptx 258 : 4896 54568 0 0 0 0 0 0 0 
_5.ptx 258 : 3680 22784 0 0 0 0 0 0 0 
_3.ptx 259 : 4896 37018 0 0 0 0 0 0 0 
_5.ptx 259 : 3680 73824 0 0 0 0 0 0 0 
_3.ptx 260 : 4896 88640 0 0 0 0 0 0 0 
_5.ptx 260 : 3680 32160 0 0 0 0 0 0 0 
_3.ptx 261 : 4896 55041 0 0 0 0 0 0 0 
_5.ptx 261 : 3680 44416 0 0 0 0 0 0 0 
_3.ptx 262 : 4896 215717 0 0 0 0 0 0 0 
_5.ptx 262 : 3680 77056 0 0 0 0 0 0 0 
_3.ptx 263 : 4896 36709 0 0 0 0 0 0 0 
_5.ptx 263 : 3680 31072 0 0 0 0 0 0 0 
_3.ptx 264 : 4896 74675 0 0 0 0 0 0 0 
_5.ptx 264 : 3680 0 0 0 0 0 0 0 0 
_3.ptx 265 : 4896 54934 0 0 0 0 0 0 0 
_5.ptx 265 : 3680 676000 0 0 0 0 0 0 0 
_3.ptx 266 : 4896 1591201 26752 0 0 296 160 0 0 
_5.ptx 266 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 267 : 4896 35599 0 0 0 0 0 0 0 
_5.ptx 267 : 3680 560800 0 0 0 0 0 0 0 
_5.ptx 268 : 3680 29440 0 0 0 0 0 0 0 
_5.ptx 269 : 3680 43808 0 0 0 0 0 0 0 
_5.ptx 270 : 3680 41344 0 0 0 0 0 0 0 
_3.ptx 271 : 220800 10987723 15104 0 0 7040 7040 0 0 
_5.ptx 271 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 272 : 220800 15537734 1920 0 0 215040 7040 0 0 
_5.ptx 272 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 273 : 220800 1987792 0 0 0 0 0 0 0 
_5.ptx 273 : 3680 42752 0 0 0 0 0 0 0 
_3.ptx 274 : 220800 11335112 0 0 0 13120 7040 0 0 
_5.ptx 274 : 3680 44288 0 0 0 0 0 0 0 
_3.ptx 275 : 220800 2209836 0 0 0 0 0 0 0 
_5.ptx 275 : 3680 28608 0 0 0 0 0 0 0 
_3.ptx 276 : 220800 2211405 0 0 0 0 0 0 0 
_5.ptx 276 : 3680 46080 0 0 0 0 0 0 0 
_3.ptx 277 : 220800 2213954 0 0 0 0 0 0 0 
_5.ptx 277 : 3680 42176 0 0 0 0 0 0 0 
_3.ptx 278 : 220800 1768961 0 0 0 0 0 0 0 
_5.ptx 278 : 3680 32480 0 0 0 0 0 0 0 
_3.ptx 279 : 220800 1296373 0 0 0 0 0 0 0 
_5.ptx 279 : 3680 58720 0 0 0 0 0 0 0 
_5.ptx 280 : 3680 42912 0 0 0 0 0 0 0 
_5.ptx 281 : 3680 45056 0 0 0 0 0 0 0 
_5.ptx 282 : 3680 79712 0 0 0 0 0 0 0 
_3.ptx 283 : 51200 325568 0 0 0 0 0 0 0 
_5.ptx 283 : 3680 48448 0 0 0 0 0 0 0 
_5.ptx 284 : 3680 32608 0 0 0 0 0 0 0 
_5.ptx 285 : 3680 79744 0 0 0 0 0 0 0 
_5.ptx 286 : 3680 36000 0 0 0 0 0 0 0 
_5.ptx 287 : 3680 30464 0 0 0 0 0 0 0 
_5.ptx 288 : 3680 30656 0 0 0 0 0 0 0 
_5.ptx 289 : 3680 32288 0 0 0 0 0 0 0 
_5.ptx 292 : 7360 0 0 0 0 0 0 0 0 
_5.ptx 293 : 7360 84480 0 0 0 0 0 0 0 
_5.ptx 294 : 7360 95200 0 0 0 0 0 0 0 
_5.ptx 295 : 7360 86528 0 0 0 0 0 0 0 
_5.ptx 296 : 7360 86336 0 0 0 0 0 0 0 
_5.ptx 297 : 7360 62816 0 0 0 0 0 0 0 
_5.ptx 298 : 7360 95072 0 0 0 0 0 0 0 
_5.ptx 299 : 7360 85632 0 0 0 0 0 0 0 
_3.ptx 300 : 21568 131200 0 0 0 0 0 0 0 
_5.ptx 300 : 7360 63424 0 0 0 0 0 0 0 
_3.ptx 301 : 21568 131904 0 0 0 0 0 0 0 
_3.ptx 302 : 21568 325312 0 0 0 0 0 0 0 
_3.ptx 303 : 21568 130016 0 0 0 0 0 0 0 
_5.ptx 303 : 14720 1849056 58880 0 0 2080 460 0 0 
_3.ptx 304 : 21568 131040 0 0 0 0 0 0 0 
_5.ptx 304 : 14720 125856 0 0 0 0 0 0 0 
_3.ptx 305 : 21568 385152 0 0 0 0 0 0 0 
_5.ptx 305 : 14720 61563 0 0 0 0 0 0 342 
_3.ptx 306 : 21568 143808 0 0 0 0 0 0 0 
_3.ptx 307 : 21568 259680 0 0 0 0 0 0 0 
_5.ptx 307 : 5925 45927 0 0 0 0 0 0 0 
_3.ptx 308 : 21568 160416 0 0 0 0 0 0 0 
_3.ptx 309 : 21568 250048 0 0 0 0 0 0 0 
_5.ptx 309 : 5925 46185 0 0 0 0 0 0 0 
_3.ptx 310 : 21568 74112 0 0 0 0 0 0 0 
_3.ptx 311 : 21568 73056 0 0 0 0 0 0 0 
_5.ptx 311 : 14720 158464 0 0 0 0 0 0 0 
_3.ptx 312 : 21568 176256 0 0 0 0 0 0 0 
_5.ptx 312 : 14720 159072 0 0 0 0 0 0 0 
_3.ptx 313 : 21568 156928 0 0 0 0 0 0 0 
_5.ptx 313 : 14720 128192 0 0 0 0 0 0 0 
_3.ptx 314 : 21568 178016 0 0 0 0 0 0 0 
_5.ptx 314 : 14720 50912 0 0 0 0 0 0 0 
_3.ptx 315 : 21568 160928 0 0 0 0 0 0 0 
_3.ptx 316 : 21568 182560 0 0 0 0 0 0 0 
_5.ptx 316 : 7360 80096 0 0 0 0 0 0 0 
_3.ptx 317 : 21568 137696 0 0 0 0 0 0 0 
_5.ptx 317 : 7360 64096 0 0 0 0 0 0 0 
_3.ptx 318 : 21568 179168 0 0 0 0 0 0 0 
_5.ptx 318 : 7360 25760 0 0 0 0 0 0 0 
_3.ptx 319 : 21568 42808 0 0 0 0 0 0 162 
_5.ptx 319 : 3680 25216 0 0 0 0 0 0 0 
_3.ptx 321 : 14736 46016 0 0 0 0 0 0 0 
_3.ptx 322 : 14736 169600 0 0 0 0 0 0 0 
_3.ptx 323 : 14736 164944 0 0 0 0 0 0 0 
_3.ptx 324 : 14736 108832 0 0 0 0 0 0 0 
_3.ptx 325 : 14736 162920 0 0 0 0 0 0 0 
_5.ptx 325 : 3680 20224 14720 0 0 115 115 0 0 
_3.ptx 326 : 14736 164088 0 0 0 0 0 0 0 
_3.ptx 327 : 14736 6070808 59136 0 0 1818 546 0 0 
_5.ptx 327 : 3680 20064 14720 0 0 115 115 0 0 
_3.ptx 328 : 14736 433464 0 0 0 0 0 0 0 
_5.ptx 328 : 3680 42016 0 0 0 0 0 0 0 
_3.ptx 329 : 14736 105272 0 0 0 0 0 0 0 
_5.ptx 329 : 3680 42240 0 0 0 0 0 0 0 
_3.ptx 330 : 14736 153208 0 0 0 0 0 0 0 
_5.ptx 330 : 3680 42656 0 0 0 0 0 0 0 
_3.ptx 331 : 14736 163040 0 0 0 0 0 0 0 
_5.ptx 331 : 3680 31616 0 0 0 0 0 0 0 
_3.ptx 332 : 14736 3601360 896 0 0 690 546 0 0 
_5.ptx 332 : 3680 0 0 0 0 0 0 0 0 
_3.ptx 333 : 14736 162800 0 0 0 0 0 0 0 
_3.ptx 334 : 14736 461688 0 0 0 1818 546 0 0 
_5.ptx 335 : 4096 28576 0 0 0 0 0 0 0 
_3.ptx 337 : 21568 130176 0 0 0 0 0 0 0 
_3.ptx 354 : 16384 98304 0 0 0 0 0 0 0 
_3.ptx 355 : 16384 98304 0 0 0 0 0 0 0 
_3.ptx 356 : 16384 327040 0 0 0 0 0 0 0 
_3.ptx 357 : 16384 101728 0 0 0 0 0 0 0 
_3.ptx 358 : 16384 190592 0 0 0 0 0 0 0 
_3.ptx 359 : 16384 135264 0 0 0 0 0 0 0 
_3.ptx 360 : 16384 49152 0 0 0 0 0 0 0 
_3.ptx 361 : 16384 133120 0 0 0 0 0 0 0 
_3.ptx 362 : 16384 98184 0 0 0 0 0 0 4 
_3.ptx 363 : 580 1740 0 0 0 0 0 0 0 
_3.ptx 364 : 580 3544 0 0 0 0 0 0 0 
_3.ptx 365 : 580 8612 0 0 0 0 0 0 0 
_3.ptx 366 : 580 4156 0 0 0 0 0 0 0 
_3.ptx 367 : 580 10028 0 0 0 0 0 0 0 
_3.ptx 368 : 580 1740 0 0 0 0 0 0 0 
_3.ptx 369 : 580 4156 0 0 0 0 0 0 0 
_3.ptx 370 : 580 11514 0 0 0 0 0 0 0 
_3.ptx 371 : 580 6412 0 0 0 0 0 0 0 
_3.ptx 372 : 580 11880 0 0 0 0 0 0 0 
_3.ptx 373 : 580 4124 0 0 0 0 0 0 0 
_3.ptx 374 : 580 1740 0 0 0 0 0 0 0 
_3.ptx 375 : 580 11980 0 0 0 0 0 0 0 
_3.ptx 376 : 580 4092 0 0 0 0 0 0 0 
_3.ptx 377 : 580 8786 0 0 0 0 0 0 0 
_3.ptx 378 : 580 6412 0 0 0 0 0 0 0 
_3.ptx 379 : 580 10588 0 0 0 0 0 0 0 
_3.ptx 383 : 580 5348 0 0 0 20 20 0 0 
_3.ptx 384 : 580 177436 4864 0 0 87 20 0 0 
_3.ptx 385 : 580 6444 0 0 0 0 0 0 0 
_3.ptx 386 : 580 6722 0 0 0 87 20 0 0 
_3.ptx 387 : 580 6412 0 0 0 0 0 0 0 
_3.ptx 388 : 580 6444 0 0 0 0 0 0 0 
_3.ptx 389 : 580 6528 0 0 0 0 0 0 0 
_3.ptx 390 : 580 4832 0 0 0 0 0 0 0 
_3.ptx 391 : 580 0 0 0 0 0 0 0 0 
_3.ptx 394 : 16384 99552 0 0 0 0 0 0 0 
