kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_3.ptx 253 : 4896 35631 0 0 0 0 0 0 0 
_3.ptx 254 : 4896 109759 0 0 0 0 0 0 0 
_5.ptx 254 : 3680 643872 0 0 0 0 0 0 0 
_3.ptx 255 : 4896 54344 0 0 0 0 0 0 0 
_5.ptx 255 : 3680 30272 0 0 0 0 0 0 0 
_3.ptx 256 : 4896 23588 0 0 0 0 0 0 0 
_5.ptx 256 : 3680 42464 0 0 0 0 0 0 0 
_3.ptx 257 : 4896 93353 0 0 0 0 0 0 0 
_5.ptx 257 : 3680 40576 0 0 0 0 0 0 0 
_3.ptx 258 : 4896 54675 0 0 0 0 0 0 0 
_5.ptx 258 : 3680 22816 0 0 0 0 0 0 0 
_3.ptx 259 : 4896 37044 0 0 0 0 0 0 0 
_5.ptx 259 : 3680 73760 0 0 0 0 0 0 0 
_3.ptx 260 : 4896 93877 0 0 0 0 0 0 0 
_5.ptx 260 : 3680 32832 0 0 0 0 0 0 0 
_3.ptx 261 : 4896 54896 0 0 0 0 0 0 0 
_5.ptx 261 : 3680 44960 0 0 0 0 0 0 0 
_3.ptx 262 : 4896 184053 0 0 0 0 0 0 0 
_5.ptx 262 : 3680 78048 0 0 0 0 0 0 0 
_3.ptx 263 : 4896 36563 0 0 0 0 0 0 0 
_5.ptx 263 : 3680 31008 0 0 0 0 0 0 0 
_3.ptx 264 : 4896 74379 0 0 0 0 0 0 0 
_5.ptx 264 : 3680 0 0 0 0 0 0 0 0 
_3.ptx 265 : 4896 55482 0 0 0 0 0 0 0 
_5.ptx 265 : 3680 675968 0 0 0 0 0 0 0 
_3.ptx 266 : 4896 1167623 26752 0 0 296 160 0 0 
_5.ptx 266 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 267 : 4896 36051 0 0 0 0 0 0 0 
_5.ptx 267 : 3680 562336 0 0 0 0 0 0 0 
_5.ptx 268 : 3680 29440 0 0 0 0 0 0 0 
_5.ptx 269 : 3680 44032 0 0 0 0 0 0 0 
_5.ptx 270 : 3680 40992 0 0 0 0 0 0 0 
_3.ptx 271 : 220800 10561505 15104 0 0 7040 7040 0 0 
_5.ptx 271 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 272 : 220800 15405341 1920 0 0 215040 7040 0 0 
_5.ptx 272 : 3680 11040 0 0 0 0 0 0 0 
_3.ptx 273 : 220800 1987856 0 0 0 0 0 0 0 
_5.ptx 273 : 3680 42816 0 0 0 0 0 0 0 
_3.ptx 274 : 220800 11305327 0 0 0 13120 7040 0 0 
_5.ptx 274 : 3680 44000 0 0 0 0 0 0 0 
_3.ptx 275 : 220800 2210046 0 0 0 0 0 0 0 
_5.ptx 275 : 3680 28608 0 0 0 0 0 0 0 
_3.ptx 276 : 220800 2212720 0 0 0 0 0 0 0 
_5.ptx 276 : 3680 46400 0 0 0 0 0 0 0 
_3.ptx 277 : 220800 2215416 0 0 0 0 0 0 0 
_5.ptx 277 : 3680 42560 0 0 0 0 0 0 0 
_3.ptx 278 : 220800 1768867 0 0 0 0 0 0 0 
_5.ptx 278 : 3680 32320 0 0 0 0 0 0 0 
_3.ptx 279 : 220800 1296591 0 0 0 0 0 0 0 
_5.ptx 279 : 3680 58304 0 0 0 0 0 0 0 
_5.ptx 280 : 3680 43648 0 0 0 0 0 0 0 
_5.ptx 281 : 3680 45120 0 0 0 0 0 0 0 
_5.ptx 282 : 3680 79264 0 0 0 0 0 0 0 
_3.ptx 283 : 51200 328736 0 0 0 0 0 0 0 
_5.ptx 283 : 3680 48448 0 0 0 0 0 0 0 
_5.ptx 284 : 3680 32608 0 0 0 0 0 0 0 
_5.ptx 285 : 3680 80128 0 0 0 0 0 0 0 
_5.ptx 286 : 3680 35488 0 0 0 0 0 0 0 
_5.ptx 287 : 3680 29664 0 0 0 0 0 0 0 
_5.ptx 288 : 3680 29376 0 0 0 0 0 0 0 
_5.ptx 289 : 3680 31552 0 0 0 0 0 0 0 
_5.ptx 292 : 7360 0 0 0 0 0 0 0 0 
_5.ptx 293 : 7360 86400 0 0 0 0 0 0 0 
_5.ptx 294 : 7360 100672 0 0 0 0 0 0 0 
_5.ptx 295 : 7360 87840 0 0 0 0 0 0 0 
_5.ptx 296 : 7360 88928 0 0 0 0 0 0 0 
_5.ptx 297 : 7360 66912 0 0 0 0 0 0 0 
_5.ptx 298 : 7360 99968 0 0 0 0 0 0 0 
_5.ptx 299 : 7360 88608 0 0 0 0 0 0 0 
_3.ptx 300 : 21568 131744 0 0 0 0 0 0 0 
_5.ptx 300 : 7360 65056 0 0 0 0 0 0 0 
_3.ptx 301 : 21568 132800 0 0 0 0 0 0 0 
_3.ptx 302 : 21568 326528 0 0 0 0 0 0 0 
_3.ptx 303 : 21568 130880 0 0 0 0 0 0 0 
_5.ptx 303 : 14720 1557120 58880 0 0 2080 460 0 0 
_3.ptx 304 : 21568 132192 0 0 0 0 0 0 0 
_5.ptx 304 : 14720 129728 0 0 0 0 0 0 0 
_3.ptx 305 : 21568 385600 0 0 0 0 0 0 0 
_5.ptx 305 : 14720 64751 0 0 0 0 0 0 342 
_3.ptx 306 : 21568 145472 0 0 0 0 0 0 0 
_3.ptx 307 : 21568 257760 0 0 0 0 0 0 0 
_5.ptx 307 : 5925 46686 0 0 0 0 0 0 0 
_3.ptx 308 : 21568 162624 0 0 0 0 0 0 0 
_3.ptx 309 : 21568 249760 0 0 0 0 0 0 0 
_5.ptx 309 : 5925 47277 0 0 0 0 0 0 0 
_3.ptx 310 : 21568 66368 0 0 0 0 0 0 0 
_3.ptx 311 : 21568 66912 0 0 0 0 0 0 0 
_5.ptx 311 : 14720 162784 0 0 0 0 0 0 0 
_3.ptx 312 : 21568 177536 0 0 0 0 0 0 0 
_5.ptx 312 : 14720 162816 0 0 0 0 0 0 0 
_3.ptx 313 : 21568 157792 0 0 0 0 0 0 0 
_5.ptx 313 : 14720 131040 0 0 0 0 0 0 0 
_3.ptx 314 : 21568 178976 0 0 0 0 0 0 0 
_5.ptx 314 : 14720 52832 0 0 0 0 0 0 0 
_3.ptx 315 : 21568 161408 0 0 0 0 0 0 0 
_3.ptx 316 : 21568 182880 0 0 0 0 0 0 0 
_5.ptx 316 : 7360 83360 0 0 0 0 0 0 0 
_3.ptx 317 : 21568 137920 0 0 0 0 0 0 0 
_5.ptx 317 : 7360 64768 0 0 0 0 0 0 0 
_3.ptx 318 : 21568 179136 0 0 0 0 0 0 0 
_5.ptx 318 : 7360 29184 0 0 0 0 0 0 0 
_3.ptx 319 : 21568 42928 0 0 0 0 0 0 162 
_5.ptx 319 : 3680 26176 0 0 0 0 0 0 0 
_3.ptx 321 : 14736 46176 0 0 0 0 0 0 0 
_3.ptx 322 : 14736 169744 0 0 0 0 0 0 0 
_3.ptx 323 : 14736 165240 0 0 0 0 0 0 0 
_3.ptx 324 : 14736 110344 0 0 0 0 0 0 0 
_3.ptx 325 : 14736 160872 0 0 0 0 0 0 0 
_5.ptx 325 : 3680 21408 14720 0 0 115 115 0 0 
_3.ptx 326 : 14736 164488 0 0 0 0 0 0 0 
_3.ptx 327 : 14736 4347304 59136 0 0 1818 546 0 0 
_5.ptx 327 : 3680 20832 14720 0 0 115 115 0 0 
_3.ptx 328 : 14736 354072 0 0 0 0 0 0 0 
_5.ptx 328 : 3680 42496 0 0 0 0 0 0 0 
_3.ptx 329 : 14736 105920 0 0 0 0 0 0 0 
_5.ptx 329 : 3680 42688 0 0 0 0 0 0 0 
_3.ptx 330 : 14736 153392 0 0 0 0 0 0 0 
_5.ptx 330 : 3680 43008 0 0 0 0 0 0 0 
_3.ptx 331 : 14736 163424 0 0 0 0 0 0 0 
_5.ptx 331 : 3680 31776 0 0 0 0 0 0 0 
_3.ptx 332 : 14736 2681072 896 0 0 690 546 0 0 
_5.ptx 332 : 3680 0 0 0 0 0 0 0 0 
_3.ptx 333 : 14736 162592 0 0 0 0 0 0 0 
_3.ptx 334 : 14736 317256 0 0 0 1818 546 0 0 
_5.ptx 335 : 4096 28736 0 0 0 0 0 0 0 
_3.ptx 337 : 21568 130240 0 0 0 0 0 0 0 
_3.ptx 354 : 16384 98304 0 0 0 0 0 0 0 
_3.ptx 355 : 16384 98304 0 0 0 0 0 0 0 
_3.ptx 356 : 16384 327360 0 0 0 0 0 0 0 
_3.ptx 357 : 16384 101408 0 0 0 0 0 0 0 
_3.ptx 358 : 16384 191424 0 0 0 0 0 0 0 
_3.ptx 359 : 16384 135840 0 0 0 0 0 0 0 
_3.ptx 360 : 16384 49152 0 0 0 0 0 0 0 
_3.ptx 361 : 16384 132960 0 0 0 0 0 0 0 
_3.ptx 362 : 16384 98228 0 0 0 0 0 0 4 
_3.ptx 363 : 580 1740 0 0 0 0 0 0 0 
_3.ptx 364 : 580 3480 0 0 0 0 0 0 0 
_3.ptx 365 : 580 9944 0 0 0 0 0 0 0 
_3.ptx 366 : 580 4220 0 0 0 0 0 0 0 
_3.ptx 367 : 580 11216 0 0 0 0 0 0 0 
_3.ptx 368 : 580 1772 0 0 0 0 0 0 0 
_3.ptx 369 : 580 4092 0 0 0 0 0 0 0 
_3.ptx 370 : 580 11410 0 0 0 0 0 0 0 
_3.ptx 371 : 580 6572 0 0 0 0 0 0 0 
_3.ptx 372 : 580 12480 0 0 0 0 0 0 0 
_3.ptx 373 : 580 4124 0 0 0 0 0 0 0 
_3.ptx 374 : 580 1772 0 0 0 0 0 0 0 
_3.ptx 375 : 580 12316 0 0 0 0 0 0 0 
_3.ptx 376 : 580 4124 0 0 0 0 0 0 0 
_3.ptx 377 : 580 12026 0 0 0 0 0 0 0 
_3.ptx 378 : 580 6476 0 0 0 0 0 0 0 
_3.ptx 379 : 580 11016 0 0 0 0 0 0 0 
_3.ptx 383 : 580 28804 0 0 0 20 20 0 0 
_3.ptx 384 : 580 112840 4864 0 0 87 20 0 0 
_3.ptx 385 : 580 6380 0 0 0 0 0 0 0 
_3.ptx 386 : 580 5772 0 0 0 87 20 0 0 
_3.ptx 387 : 580 6412 0 0 0 0 0 0 0 
_3.ptx 388 : 580 6380 0 0 0 0 0 0 0 
_3.ptx 389 : 580 6380 0 0 0 0 0 0 0 
_3.ptx 390 : 580 4704 0 0 0 0 0 0 0 
_3.ptx 391 : 580 0 0 0 0 0 0 0 0 
_3.ptx 394 : 16384 100384 0 0 0 0 0 0 0 
